date,portfolio,nav,dailyreturn
2026-03-18,conservative,11357.351907978165,-0.00927851786937206
2026-03-19,conservative,11354.415815770715,-0.00025851908360674525
2026-03-20,conservative,11225.548008166257,-0.011349576208532608
2026-03-23,conservative,11305.963644548734,0.007163626784543409
2026-03-24,conservative,11267.29363547062,-0.0034203196024568117
2026-03-25,conservative,11305.47684896446,0.003388854034444888
2026-03-26,conservative,11178.703174223476,-0.011213474357129494
2026-03-27,conservative,11109.924536444621,-0.006152649078065564
2026-03-30,conservative,11113.170808716117,0.0002921957085169069
2026-03-31,conservative,11297.541349034127,0.016590273243475062
2026-04-01,conservative,11318.042919170175,0.001814693082561769
2026-04-02,conservative,11346.525036524523,0.0025165231796484555
2026-04-06,conservative,11385.440974266407,0.003429767053491073
2026-04-07,conservative,11416.392656875876,0.002718531735347529
2026-04-08,conservative,11550.073706364195,0.011709570045999262
2026-04-09,conservative,11582.40788408111,0.002799478041347836
2026-04-10,conservative,11552.890736559817,-0.0025484465593602623
2026-04-13,conservative,11629.576059678426,0.0066377606148333435
2026-04-14,conservative,11691.439652018453,0.00531950537341741
2026-04-15,conservative,11727.41907154891,0.0030774156649087114
2026-04-16,conservative,11754.44083179315,0.0023041523526516894
2026-04-17,conservative,11829.611058816872,0.006395049164772182
2026-04-20,conservative,11808.621099027356,-0.001774357557924322
2026-04-21,conservative,11781.568517427639,-0.002290917912671886
2026-04-22,conservative,11857.183587807564,0.006418081791747188
2026-04-23,conservative,11832.333812646897,-0.002095756971007723
2026-04-24,conservative,11879.27487522987,0.003967185453541022
2026-04-27,conservative,11873.334665269247,-0.0005000481951140667
2026-04-28,conservative,11857.69810630048,-0.0013169475475584003
2026-04-29,conservative,11852.704917038465,-0.00042109262837131123
2026-04-30,conservative,11933.054221246444,0.0067789846090300365
2026-05-01,conservative,11946.524964732607,0.001128859656246206
2026-05-04,conservative,11897.737138935217,-0.004083850822010349
2026-05-05,conservative,11938.755667984484,0.0034475907956508234
